"t","icu","deaths","cases_imported","cases_community","cases_dorms","infns_dorms","cumcases_imported","cumcases_community","cumcases_dorms","logcumcases_imported","logcumcases_community","logcumcases_dorms","cuminfns_dorms","logcuminfns_dorms"
19,0.567943307117254,0,4.91697338792754,5.4673517767324,24.5852500522229,0,2,5,0,0.301029995663981,0.698970004336019,-0.301029995663981,0,-0.301029995663981
20,0.792415119077273,0,4.15792383916513,5.57516118350989,18.6050803449461,0,3,8,0,0.477121254719662,0.903089986991944,-0.301029995663981,0,-0.301029995663981
21,1.01732271952052,0,3.40782626926754,5.68367086483377,12.6866843369319,2.56597558611936e-05,3,11,0,0.477121254719662,1.04139268515823,-0.301029995663981,2.56597558611936e-05,-0.301029995663981
22,1.24333168993603,0,2.68025977309122,5.79391513800896,6.92410672178784,4.25218811380286e-05,4,13,0,0.602059991327962,1.11394335230684,-0.301029995663981,6.81816369992222e-05,-0.301029995663981
23,1.47131135332381,0,1.99279285105595,5.90718295122338,1.43964213272108,5.67556858156383e-05,5,17,0,0.698970004336019,1.23044892137827,-0.301029995663981,0.00012493732281486,-0.301029995663981
24,1.70224717521884,0,1.36509304131831,6.02484182749113,0,7.13342663396025e-05,5,21,0,0.698970004336019,1.32221929473392,-0.301029995663981,0.000196271589154463,-0.301029995663981
25,1.93715685954524,0.000492048371757724,0.817145727132022,6.14817305534386,0,8.78884131169702e-05,6,25,0,0.778151250383644,1.39794000867204,-0.301029995663981,0.000284160002271433,-0.301029995663981
26,2.17701108531816,0.00311964835036249,0.367621853089773,6.27822195021401,0,0.000107532153241224,7,26.025,0,0.845098040014257,1.41538310837552,-0.301029995663981,0.000391692155512657,-0.301029995663981
27,2.42265995540994,0.00582910766461912,0.0324355689658802,6.41566718389566,0,0.00013124031220675,7,31,0,0.845098040014257,1.49136169383427,-0.301029995663981,0.000522932467719407,-0.301029995663981
28,2.67476630819056,0.00863151368806527,0,6.56071306253148,0,0.000160033127854507,8,36,0,0.903089986991944,1.55630250076729,-0.301029995663981,0.000682965595573914,-0.301029995663981
29,2.93374707613225,0.0115355315805974,0,6.71300825350045,0,0.000195080463509344,8,39,0,0.903089986991944,1.5910646070265,-0.301029995663981,0.000878046059083258,-0.301029995663981
30,3.19972386382134,0.0145470558957853,0,6.87159385055335,0,0.000237775871004602,9,41,0,0.954242509439325,1.61278385671974,-0.301029995663981,0.00111582193008786,-0.301029995663981
31,3.47248386091209,0.0176690704596494,0,7.03488286297925,0,0.000289803646114168,10,45,0,1,1.65321251377534,-0.301029995663981,0.00140562557620203,-0.301029995663981
32,3.75145210393145,0.0209017163626686,0.305740841196652,7.20067225948219,0,0.00035321037959481,10,50,0,1,1.69897000433602,-0.301029995663981,0.00175883595579684,-0.301029995663981
33,4.03567595610047,0.0242425569650597,0.718666974777278,7.36618763628248,0,0.000430487702017701,11,54,0,1.04139268515823,1.73239375982297,-0.301029995663981,0.00218932365781454,-0.301029995663981
34,4.32382248757093,0.0276870181716266,1.21404139956642,7.52815945862241,0,0.000524671176453223,11,62,0,1.04139268515823,1.79239168949825,-0.301029995663981,0.00271399483426776,-0.301029995663981
35,4.6141892126961,0.031228972542905,1.76636184844566,7.68292869336915,0,0.000639459969988499,12,66,0,1.07918124604762,1.81954393554187,-0.301029995663981,0.00335345480425626,-0.301029995663981
36,4.90472837984175,0.0348614276663221,2.34694133802279,7.82657855480519,0,0.00077936233148145,12,70,0,1.07918124604762,1.84509804001426,-0.301029995663981,0.00413281713573771,-0.301029995663981
37,5.19308471708085,0.0385772731167345,2.92517074414964,7.95508807098884,2.12768470819611,0.000949872732499831,13,74,0,1.11394335230684,1.86923171973098,-0.301029995663981,0.00508268986823754,-0.301029995663981
38,5.47664622078733,0.0423700366888817,3.4699111320808,8.06450228649586,6.37774774257895,0.00115768769127116,13,79.025,0,1.11394335230684,1.89776366368298,-0.301029995663981,0.0062403775595087,-0.301029995663981
39,5.75260724024652,0.0462345996474719,3.950955220925,8.15111318484223,10.3823616297054,0.00141096878332478,14,85,0,1.14612803567824,1.92941892571429,-0.301029995663981,0.00765134634283348,-0.301029995663981
40,6.01804276859786,0.0501678226247299,4.34049410588602,8.21164487210128,13.9502776830981,0.00171966318018022,14,88,0,1.14612803567824,1.94448267215017,-0.301029995663981,0.0093710095230137,-0.301029995663981
41,6.26999250890295,0.0541690384726302,4.6145246382621,8.24343623565317,16.9094637910816,0.00209589430994704,15,93,0,1.17609125905568,1.96848294855394,-0.301029995663981,0.0114669038329607,-0.301029995663981
42,6.5055529530259,0.0582403756392385,4.75413473535642,8.24461419465467,19.1148976134396,0.00255443798462423,15,97,0,1.17609125905568,1.98677173426624,-0.301029995663981,0.014021341817585,-0.301029995663981
43,6.72197540278303,0.0623868851726441,4.74660831533181,8.21425079975229,20.4552433144842,0.0031133026941157,16,100.025,0,1.20411998265592,2.00010803434457,-0.301029995663981,0.0171346445117007,-0.301029995663981
44,6.91676758772178,0.0666164557716426,4.58629837045316,8.15249781786946,20.8581055528514,0.00379443685733932,16,107,0,1.20411998265592,2.02938377768521,-0.301029995663981,0.02092908136904,-0.301029995663981
45,7.08779630325907,0.0709395138439366,4.27522565398446,8.06069304411879,20.2936150876238,0.00462459080652714,17,112.025,0,1.23044892137827,2.04931453319051,-0.301029995663981,0.0255536721755671,-0.301029995663981
46,7.23338831764022,0.0753685186336297,3.82337121646952,7.94143339985228,18.776171664157,0.00563638104033646,17,117.025,0,1.23044892137827,2.06827826538516,-0.301029995663981,0.0311900395330769,-0.301029995663981
