"t","icu","deaths","cases_imported","cases_community","cases_dorms","infns_dorms","cumcases_imported","cumcases_community","cumcases_dorms","logcumcases_imported","logcumcases_community","logcumcases_dorms","cuminfns_dorms","logcuminfns_dorms"
232,0.936841159598006,0.0168840988986703,0.148425337435818,0.00523769531462026,5.06331860162143,2.23632888386731,615.5,1795,45250,2.78922791396992,3.25406445291434,4.65561858354122,300153.715688849,5.47734372398084
233,0.943642044235875,0.0151275547445982,0.0776391465207809,0.0364318446088605,5.53335619405459,2.03186664567017,616,1796,45251.5,2.78958071216443,3.25430633233129,4.65563297977826,300155.772641562,5.47734670018971
234,0.952559143114112,0.0134537503422446,0.0036721343242796,0.0660388919844439,5.79303511304113,1.84610009608481,617,1797,45253.5,2.79028516403324,3.25454807710897,4.65565217405403,300157.641604301,5.47734940437785
235,0.962950635119694,0.0119333487499,0,0.0926442799482543,5.83558100294576,1.67744353076696,617,1797.5,45255,2.79028516403324,3.25466888225309,4.65566656912464,300159.339759774,5.47735186141163
236,0.974177374061259,0.0106298431779976,0,0.115000747916394,5.66422891284174,1.52415881784453,618,1799,45255,2.79098847508882,3.25503116334555,4.65566656912464,300160.879755688,5.47735408959488
237,0.985625375057451,0.0095967600544546,0,0.132079123178262,5.29155007459264,1.38488247068962,618.5,1800.5,45255.5,2.79133956205447,3.25539310896142,4.65567136748151,300162.269466741,5.47735610032476
238,0.99672670073511,0.00887532751903686,0,0.143109161738431,4.73842335437868,1.25833407974447,619,1802,45257,2.79169064902012,3.25575478664304,4.65568576202199,300163.532165595,5.47735792727655
239,1.00697791799319,0.00849270872798223,0,0.147608797540077,4.03271278850488,1.1433503070243,619,1803,45258,2.79169064902012,3.2559957267224,4.65569535809959,300164.679461321,5.4773595872492
240,1.015955420089,0.00846087400066869,0,0.145400665939892,3.20772190781483,1.03887417515257,620,1804,45258.5,2.79239168949825,3.25623653320592,4.65570015603237,300165.721901761,5.47736109550576
241,1.02332705966981,0.00877615734949483,0,0.136615318897709,2.30050135082325,0.943945337561906,620,1805,45259,2.79239168949825,3.25647720624168,4.65570495396516,300166.669070561,5.47736246591386
242,1.02885970948842,0.00941951257129784,0,0.121681121978757,1.35008847554698,0.857691239763999,621,1807,45259,2.79309160017658,3.25695815256093,4.65570495396516,300167.529675338,5.47736371107334
243,1.03242255096474,0.0103574531819359,0,0.101301392062125,0.395756411681077,0.779319089904577,621,1807,45260,2.79309160017658,3.25695815256093,4.65571454961871,300168.311627767,5.47736484243217
244,1.03398607839361,0.0115436304012828,0,0.0764198759374839,0,0.708118555872242,622,1808.5,45261,2.79379038469082,3.25731849649958,4.65572414506025,300169.022116356,5.47736587039181
245,1.0336169904375,0.012920975470767,0,0.0481761605679925,0,0.643427060592893,622,1810,45261,2.79379038469082,3.25767857486918,4.65572414506025,300169.667672555,5.4773668044029
246,1.03146931255968,0.0144243080240626,0,0.0178530252787232,0,0.584614278631587,623,1811,45261,2.79448804665917,3.25791845031406,4.65572414506025,300170.254230826,5.47736765305218
247,1.02777224721424,0.0159832921060052,0,0,0,0.531195547947358,623,1811.5,45261,2.79448804665917,3.25803832182743,4.65572414506025,300170.787183218,5.4773684241415
248,1.02281537660273,0.0175256066186679,0,0,0,0.482658061964367,624,1812.5,45261,2.79518458968242,3.25827799871815,4.65572414506025,300171.271428946,5.47736912475958
249,1.01693194062694,0.0189801880954754,0.0553867083284203,0,0,0.438555761695331,624,1814,45261,2.79518458968242,3.25863728272408,4.65572414506025,300171.711419446,5.47736976134717
250,1.01048097668825,0.0202804011447469,0.122236723321116,0,0,0.398483354471515,625,1814,45261,2.79588001734408,3.25863728272408,4.65572414506025,300172.111199304,5.47737033975634
251,1.00382913607634,0.0213669957440252,0.182695829682828,0,0,0.362072587433558,625,1815.5,45261,2.79588001734408,3.2589962367786,4.65572414506025,300172.474443443,5.47737086530427
252,0.997332983437897,0.0221907206268619,0.233863255825753,0,0,0.328988861806703,626,1816.5,45261.5,2.79657433321043,3.25923538574655,4.65572894267502,300172.804490915,5.47737134282213
253,0.991322542272117,0.0227144778097726,0.273308218411593,0,0,0.298928156771516,626,1817.5,45261.5,2.79657433321043,3.25947440309699,4.65572894267502,300173.104375601,5.47737177669954
254,0.986086773194025,0.0229149241493566,0.299184601085379,0,0,0.271622372634499,627,1818.5,45261.5,2.79726754083072,3.25971328897472,4.65572894267502,300173.376854099,5.47737217092492
